timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1703162236,,0,0,0,3.002013,0,2.974261,3.52219,0,0,0,17.25335,10.90189,3.309495,3.005084,3.668756,3.462306,0,3.390371,0,0
1703162237,,0,1.909573,0,0,0,0,3.52219,0,0,0,18.95098,12.98721,3.309495,1.202033,0,3.462306,0,0,0,0
1703162237,,1.418771,3.819145,2.91929,0,0,0,0,0,0,0,16.58103,11.45049,0,0,0,0,1.904247,0,0,0
1703162238,,3.546927,2.291487,3.649112,0,1.375933,0,0,3.002864,0,0,17.02864,9.145414,0,0,0,0,3.173745,0,0,0
1703162238,,2.128156,0,0.729823,2.271911,3.439833,1.441038,0,3.75358,0,0,17.72205,13.26072,0,0,0,0,1.269498,0,0,0
1703162239,,0,0,0,3.786519,2.0639,3.602594,1.466978,0.750716,0,0,17.72205,13.54465,0,0.631074,1.744664,0,0,3.290999,0,0
1703162239,,0,0.780097,0,1.89326,0,2.161556,3.667444,0,0,0,17.72205,13.73394,2.545598,3.15537,3.489329,2.537458,0,3.290999,0,0
1703162240,,0,3.900486,0,0,0,0,2.933955,0,0,0,17.35407,14.12957,3.181998,2.524296,2.093597,3.383277,0,0,0,0
1703162240,,2.944018,3.120389,2.948516,0,0,0,0,0.725229,0,0,17.27491,15.06973,0.795499,0,0,1.353311,0.79457,0,0,0
1703162241,,3.680023,0,3.685645,0.759256,2.885559,0,0,3.626148,0,0,16.7405,14.78641,0,0,0,0,3.17828,0,0,0
1703162241,,0.920006,0,0.921411,3.796279,3.606948,2.192447,0,2.900918,0,0,15.97848,12.71298,0,0,0,0,2.542624,0,0,0
1703162242,,0,0,0,3.796279,1.442779,3.654078,1.408274,0,0,0,15.74389,14.25616,0,0,0.684606,0,0,3.319787,0,0
