timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1706824607,,1.433587,2.202073,0,3.71297,3.778212,0,0,3.811661,0,0,0,3.295456,0,0,0,1.335521,2.213342,1.365589,0,0
1706824608,,2.15038,0,0,0,0,3.651506,3.473352,0,0,0,1.280279,0.659091,0,3.168141,3.394423,0,0,2.048384,0,0
1706824609,,0,3.802222,3.488981,0,0,0,0.69467,0,0,0,1.920418,0,3.207618,0,0,0.662945,5.643937,0,0,0
1706824610,,2.075607,0.760444,0,3.708677,3.391469,0,0,3.681738,0,0,0,0,0,0,0,2.651781,0,1.323856,0,0
1706824611,,1.729672,0,0,0,0,3.5109,3.454997,0,0,0,0,2.970822,0,3.027171,2.648651,0,0,2.647711,0,0
1706824612,,0,3.810891,3.810605,0,0,0,0,1.500628,0,0,3.386673,0,2.531807,0,0.662163,0,3.858235,0,0,0
1706824613,,3.594737,0,0,3.73009,1.455408,0,0,2.813678,0,0,0,0,0.79119,0,0,3.331545,0,0.660616,0,0
1706824614,,0.718947,0,0,0,0,3.716309,3.31369,0,0,0,0,3.240631,0,0.614272,1.347574,0,0,2.642464,0,0
1706824615,,0,3.725353,3.514488,0,2.712373,0,0,2.781965,0,0,3.182008,0,1.275508,3.071362,2.5267,0,3.139709,0,0,0
1706824616,,3.765805,0,0,3.585306,3.390466,0.718708,0,1.483714,0,0,0.636402,0,1.913262,0,0,3.331872,0,2.132293,0,0
1706824617,,0,2.229116,0,0,0,2.87483,3.633694,0,0,0,0,3.348984,0,0,0,0,0.761508,2.132293,0,0
1706824618,,0,2.229116,3.843609,0,0.731986,0,0,3.765356,0,0,2.019895,0,1.370456,3.113549,3.538045,0,3.807539,0,0,0
1706824619,,3.647525,0,0,0.731852,0,1.496405,0,0,0,0,1.346596,0,2.740912,0,0,2.717417,0,1.335401,0,0
1706824620,,0,3.718934,0,0,0,2.244607,3.499505,0,0,0,0,1.869977,0,0,0,0.679354,0.782101,2.503878,0,0
1706824621,,2.233958,0,3.469575,1.981676,3.537003,0,0,3.730386,0,0,0.674269,1.246651,0.712514,3.164929,3.42474,0,2.502723,0,0,0
1706824622,,2.233958,0,0,2.378011,3.537003,3.197826,0.743304,0,0,0,3.371345,0,2.850055,0.632986,0,2.070027,0,0.862002,0,0
1706824623,,0,3.744941,0,0,0,1.598913,2.973215,0,0,0,0,2.017473,0,0,0,2.070027,2.879262,2.758405,0,0
1706824624,,3.773895,0,3.768958,2.997767,3.672009,0,0,3.656869,0,0,0,1.344982,0.832854,0.626379,3.618795,0,0.719815,0,0,0
1706824625,,0,0,0,0.936802,0,3.646966,2.098406,0,0,0,3.146195,0,2.665132,2.505517,0,0.668463,0,0,0,0
1706824626,,0,3.76063,0,0,0,0.729393,2.098406,0,0,0,0,0.611192,0,0,0,2.673852,3.403615,3.287859,0,0
1706824627,,3.612757,0,3.607332,3.705693,3.524029,0,0,3.667143,0,0,0,3.055958,0,0,3.441814,0,0,0,0,0
1706824628,,0,2.830195,0,0,0,3.688695,2.110361,0,0,0,1.935685,0,3.205733,3.110105,0,0,0,0,0,0
1706824629,,0.748775,1.509437,0,0,0,0,1.406908,1.514116,0,0,1.290457,0,0,0,0,3.416784,3.676452,3.464017,0,0
1706824630,,3.743874,0,3.749821,3.589202,3.790949,0,0,2.838968,0,0,0,3.278325,0,0,3.57901,0,0,0,0,0
