execution_number,dag_id,dag_path,job_name,job_type,job_path,preference,assigned_resource,estimated_start,estimated_finish,upward_rank
187,dag_4,run4/montage-0.dag,mDiffFit_ID0001103,mDiffFit,run4/mDiffFit_ID0001103.sub,performance,slot6@hotel,602.75,648.98,463.89
188,dag_4,run4/montage-0.dag,mDiffFit_ID0000414,mDiffFit,run4/mDiffFit_ID0000414.sub,performance,slot7@hotel,602.75,648.98,463.89
189,dag_4,run4/montage-0.dag,mDiffFit_ID0001046,mDiffFit,run4/mDiffFit_ID0001046.sub,performance,slot8@hotel,602.75,648.98,463.89
190,dag_4,run4/montage-0.dag,mDiffFit_ID0001141,mDiffFit,run4/mDiffFit_ID0001141.sub,performance,slot1@kilo,602.75,648.98,463.89
191,dag_4,run4/montage-0.dag,mDiffFit_ID0000075,mDiffFit,run4/mDiffFit_ID0000075.sub,performance,slot2@kilo,602.75,648.98,463.89
192,dag_4,run4/montage-0.dag,mDiffFit_ID0001853,mDiffFit,run4/mDiffFit_ID0001853.sub,performance,slot3@kilo,602.75,648.98,463.89
193,dag_4,run4/montage-0.dag,mDiffFit_ID0001161,mDiffFit,run4/mDiffFit_ID0001161.sub,performance,slot4@kilo,602.75,648.98,463.89
194,dag_4,run4/montage-0.dag,mDiffFit_ID0000859,mDiffFit,run4/mDiffFit_ID0000859.sub,performance,slot5@kilo,602.75,648.98,463.89
195,dag_4,run4/montage-0.dag,mDiffFit_ID0001218,mDiffFit,run4/mDiffFit_ID0001218.sub,performance,slot6@kilo,602.75,648.98,463.89
196,dag_4,run4/montage-0.dag,mDiffFit_ID0001108,mDiffFit,run4/mDiffFit_ID0001108.sub,performance,slot7@kilo,602.75,648.98,463.89
197,dag_4,run4/montage-0.dag,mDiffFit_ID0000148,mDiffFit,run4/mDiffFit_ID0000148.sub,performance,slot8@kilo,602.75,648.98,463.89
198,dag_4,run4/montage-0.dag,mDiffFit_ID0001879,mDiffFit,run4/mDiffFit_ID0001879.sub,performance,slot1@lima,602.75,648.98,463.89
199,dag_4,run4/montage-0.dag,mDiffFit_ID0001866,mDiffFit,run4/mDiffFit_ID0001866.sub,performance,slot2@lima,602.75,648.98,463.89
200,dag_4,run4/montage-0.dag,mDiffFit_ID0001653,mDiffFit,run4/mDiffFit_ID0001653.sub,performance,slot3@lima,602.75,648.98,463.89
201,dag_4,run4/montage-0.dag,mDiffFit_ID0002059,mDiffFit,run4/mDiffFit_ID0002059.sub,performance,slot4@lima,602.75,648.98,463.89
202,dag_4,run4/montage-0.dag,mDiffFit_ID0002063,mDiffFit,run4/mDiffFit_ID0002063.sub,performance,slot5@lima,602.75,648.98,463.89
203,dag_4,run4/montage-0.dag,mDiffFit_ID0000180,mDiffFit,run4/mDiffFit_ID0000180.sub,performance,slot6@lima,602.75,648.98,463.89
204,dag_4,run4/montage-0.dag,mDiffFit_ID0000228,mDiffFit,run4/mDiffFit_ID0000228.sub,performance,slot7@lima,602.75,648.98,463.89
205,dag_4,run4/montage-0.dag,mDiffFit_ID0000745,mDiffFit,run4/mDiffFit_ID0000745.sub,performance,slot8@lima,602.75,648.98,463.89
206,dag_4,run4/montage-0.dag,mDiffFit_ID0001560,mDiffFit,run4/mDiffFit_ID0001560.sub,performance,slot1@mike,602.75,648.98,463.89
207,dag_4,run4/montage-0.dag,mDiffFit_ID0001641,mDiffFit,run4/mDiffFit_ID0001641.sub,performance,slot2@mike,602.75,648.98,463.89
208,dag_4,run4/montage-0.dag,mDiffFit_ID0000074,mDiffFit,run4/mDiffFit_ID0000074.sub,performance,slot3@mike,602.75,648.98,463.89
209,dag_4,run4/montage-0.dag,mDiffFit_ID0001521,mDiffFit,run4/mDiffFit_ID0001521.sub,performance,slot4@mike,602.75,648.98,463.89
210,dag_4,run4/montage-0.dag,mDiffFit_ID0000106,mDiffFit,run4/mDiffFit_ID0000106.sub,performance,slot5@mike,602.75,648.98,463.89
211,dag_4,run4/montage-0.dag,mDiffFit_ID0000165,mDiffFit,run4/mDiffFit_ID0000165.sub,performance,slot6@mike,602.75,648.98,463.89
212,dag_4,run4/montage-0.dag,mDiffFit_ID0001090,mDiffFit,run4/mDiffFit_ID0001090.sub,performance,slot7@mike,602.75,648.98,463.89
213,dag_4,run4/montage-0.dag,mDiffFit_ID0001621,mDiffFit,run4/mDiffFit_ID0001621.sub,performance,slot8@mike,602.75,648.98,463.89
214,dag_4,run4/montage-0.dag,mDiffFit_ID0000191,mDiffFit,run4/mDiffFit_ID0000191.sub,performance,slot1@november,602.75,648.98,463.89
215,dag_4,run4/montage-0.dag,mDiffFit_ID0001782,mDiffFit,run4/mDiffFit_ID0001782.sub,performance,slot2@november,602.75,648.98,463.89
216,dag_4,run4/montage-0.dag,mDiffFit_ID0000402,mDiffFit,run4/mDiffFit_ID0000402.sub,performance,slot3@november,602.75,648.98,463.89
217,dag_4,run4/montage-0.dag,mDiffFit_ID0001814,mDiffFit,run4/mDiffFit_ID0001814.sub,performance,slot4@november,602.75,648.98,463.89
218,dag_4,run4/montage-0.dag,mDiffFit_ID0000604,mDiffFit,run4/mDiffFit_ID0000604.sub,performance,slot5@november,602.75,648.98,463.89
219,dag_4,run4/montage-0.dag,mDiffFit_ID0000177,mDiffFit,run4/mDiffFit_ID0000177.sub,performance,slot6@november,602.75,648.98,463.89
220,dag_4,run4/montage-0.dag,mDiffFit_ID0001361,mDiffFit,run4/mDiffFit_ID0001361.sub,performance,slot7@november,602.75,648.98,463.89
221,dag_4,run4/montage-0.dag,mDiffFit_ID0000430,mDiffFit,run4/mDiffFit_ID0000430.sub,performance,slot8@november,602.75,648.98,463.89
222,dag_4,run4/montage-0.dag,mDiffFit_ID0000813,mDiffFit,run4/mDiffFit_ID0000813.sub,performance,slot1@oscar,602.75,648.98,463.89
223,dag_4,run4/montage-0.dag,mDiffFit_ID0001531,mDiffFit,run4/mDiffFit_ID0001531.sub,performance,slot2@oscar,602.75,648.98,463.89
224,dag_4,run4/montage-0.dag,mDiffFit_ID0000475,mDiffFit,run4/mDiffFit_ID0000475.sub,performance,slot3@oscar,602.75,648.98,463.89
225,dag_4,run4/montage-0.dag,mDiffFit_ID0001476,mDiffFit,run4/mDiffFit_ID0001476.sub,performance,slot4@oscar,602.75,648.98,463.89
226,dag_4,run4/montage-0.dag,mDiffFit_ID0000966,mDiffFit,run4/mDiffFit_ID0000966.sub,performance,slot5@oscar,602.75,648.98,463.89
227,dag_4,run4/montage-0.dag,mDiffFit_ID0001843,mDiffFit,run4/mDiffFit_ID0001843.sub,performance,slot6@oscar,602.75,648.98,463.89
228,dag_4,run4/montage-0.dag,mDiffFit_ID0000832,mDiffFit,run4/mDiffFit_ID0000832.sub,performance,slot7@oscar,602.75,648.98,463.89
229,dag_4,run4/montage-0.dag,mDiffFit_ID0001153,mDiffFit,run4/mDiffFit_ID0001153.sub,performance,slot8@oscar,602.75,648.98,463.89
230,dag_4,run4/montage-0.dag,mDiffFit_ID0001253,mDiffFit,run4/mDiffFit_ID0001253.sub,performance,slot1@papa,602.75,648.98,463.89
231,dag_4,run4/montage-0.dag,mDiffFit_ID0001833,mDiffFit,run4/mDiffFit_ID0001833.sub,performance,slot2@papa,602.75,648.98,463.89
232,dag_4,run4/montage-0.dag,mDiffFit_ID0000605,mDiffFit,run4/mDiffFit_ID0000605.sub,performance,slot3@papa,602.75,648.98,463.89
233,dag_4,run4/montage-0.dag,mDiffFit_ID0001650,mDiffFit,run4/mDiffFit_ID0001650.sub,performance,slot4@papa,602.75,648.98,463.89
234,dag_4,run4/montage-0.dag,mDiffFit_ID0000168,mDiffFit,run4/mDiffFit_ID0000168.sub,performance,slot5@papa,602.75,648.98,463.89
235,dag_4,run4/montage-0.dag,mDiffFit_ID0000312,mDiffFit,run4/mDiffFit_ID0000312.sub,performance,slot6@papa,602.75,648.98,463.89
236,dag_4,run4/montage-0.dag,mDiffFit_ID0000150,mDiffFit,run4/mDiffFit_ID0000150.sub,performance,slot7@papa,602.75,648.98,463.89
237,dag_4,run4/montage-0.dag,mDiffFit_ID0001350,mDiffFit,run4/mDiffFit_ID0001350.sub,performance,slot8@papa,602.75,648.98,463.89
238,dag_4,run4/montage-0.dag,mDiffFit_ID0001304,mDiffFit,run4/mDiffFit_ID0001304.sub,performance,slot1@quebec,602.75,648.98,463.89
239,dag_4,run4/montage-0.dag,mDiffFit_ID0000183,mDiffFit,run4/mDiffFit_ID0000183.sub,performance,slot2@quebec,602.75,648.98,463.89
240,dag_4,run4/montage-0.dag,mDiffFit_ID0001032,mDiffFit,run4/mDiffFit_ID0001032.sub,performance,slot3@quebec,602.75,648.98,463.89
241,dag_4,run4/montage-0.dag,mDiffFit_ID0002024,mDiffFit,run4/mDiffFit_ID0002024.sub,performance,slot4@quebec,602.75,648.98,463.89
242,dag_4,run4/montage-0.dag,mDiffFit_ID0000862,mDiffFit,run4/mDiffFit_ID0000862.sub,performance,slot5@quebec,602.75,648.98,463.89
243,dag_4,run4/montage-0.dag,mDiffFit_ID0001994,mDiffFit,run4/mDiffFit_ID0001994.sub,performance,slot6@quebec,602.75,648.98,463.89
244,dag_4,run4/montage-0.dag,mDiffFit_ID0000315,mDiffFit,run4/mDiffFit_ID0000315.sub,performance,slot7@quebec,602.75,648.98,463.89
245,dag_4,run4/montage-0.dag,mDiffFit_ID0001460,mDiffFit,run4/mDiffFit_ID0001460.sub,performance,slot8@quebec,602.75,648.98,463.89
246,dag_4,run4/montage-0.dag,mDiffFit_ID0000957,mDiffFit,run4/mDiffFit_ID0000957.sub,performance,slot1@romeo,602.75,648.98,463.89
247,dag_4,run4/montage-0.dag,mDiffFit_ID0001020,mDiffFit,run4/mDiffFit_ID0001020.sub,performance,slot2@romeo,602.75,648.98,463.89
248,dag_4,run4/montage-0.dag,mDiffFit_ID0001272,mDiffFit,run4/mDiffFit_ID0001272.sub,performance,slot3@romeo,602.75,648.98,463.89
249,dag_4,run4/montage-0.dag,mDiffFit_ID0002070,mDiffFit,run4/mDiffFit_ID0002070.sub,performance,slot4@romeo,602.75,648.98,463.89
250,dag_4,run4/montage-0.dag,mDiffFit_ID0001802,mDiffFit,run4/mDiffFit_ID0001802.sub,performance,slot5@romeo,602.75,648.98,463.89
251,dag_4,run4/montage-0.dag,mDiffFit_ID0001644,mDiffFit,run4/mDiffFit_ID0001644.sub,performance,slot6@romeo,602.75,648.98,463.89
252,dag_4,run4/montage-0.dag,mDiffFit_ID0000237,mDiffFit,run4/mDiffFit_ID0000237.sub,performance,slot7@romeo,602.75,648.98,463.89
253,dag_4,run4/montage-0.dag,mDiffFit_ID0000968,mDiffFit,run4/mDiffFit_ID0000968.sub,performance,slot8@romeo,602.75,648.98,463.89
254,dag_4,run4/montage-0.dag,mDiffFit_ID0001869,mDiffFit,run4/mDiffFit_ID0001869.sub,performance,slot1@alpha,648.98,695.21,463.89
255,dag_4,run4/montage-0.dag,mDiffFit_ID0000617,mDiffFit,run4/mDiffFit_ID0000617.sub,performance,slot2@alpha,648.98,695.21,463.89
256,dag_4,run4/montage-0.dag,mDiffFit_ID0000213,mDiffFit,run4/mDiffFit_ID0000213.sub,performance,slot3@alpha,648.98,695.21,463.89
257,dag_4,run4/montage-0.dag,mDiffFit_ID0001874,mDiffFit,run4/mDiffFit_ID0001874.sub,performance,slot4@alpha,648.98,695.21,463.89
258,dag_4,run4/montage-0.dag,mDiffFit_ID0001754,mDiffFit,run4/mDiffFit_ID0001754.sub,performance,slot5@alpha,648.98,695.21,463.89
259,dag_4,run4/montage-0.dag,mDiffFit_ID0001122,mDiffFit,run4/mDiffFit_ID0001122.sub,performance,slot6@alpha,648.98,695.21,463.89
260,dag_4,run4/montage-0.dag,mDiffFit_ID0000300,mDiffFit,run4/mDiffFit_ID0000300.sub,performance,slot7@alpha,648.98,695.21,463.89
261,dag_4,run4/montage-0.dag,mDiffFit_ID0000444,mDiffFit,run4/mDiffFit_ID0000444.sub,performance,slot8@alpha,648.98,695.21,463.89
262,dag_4,run4/montage-0.dag,mDiffFit_ID0000562,mDiffFit,run4/mDiffFit_ID0000562.sub,performance,slot1@bravo,648.98,695.21,463.89
263,dag_4,run4/montage-0.dag,mDiffFit_ID0002028,mDiffFit,run4/mDiffFit_ID0002028.sub,performance,slot2@bravo,648.98,695.21,463.89
264,dag_4,run4/montage-0.dag,mDiffFit_ID0000455,mDiffFit,run4/mDiffFit_ID0000455.sub,performance,slot3@bravo,648.98,695.21,463.89
265,dag_4,run4/montage-0.dag,mDiffFit_ID0001618,mDiffFit,run4/mDiffFit_ID0001618.sub,performance,slot4@bravo,648.98,695.21,463.89
266,dag_4,run4/montage-0.dag,mDiffFit_ID0000613,mDiffFit,run4/mDiffFit_ID0000613.sub,performance,slot5@bravo,648.98,695.21,463.89
267,dag_4,run4/montage-0.dag,mDiffFit_ID0002039,mDiffFit,run4/mDiffFit_ID0002039.sub,performance,slot6@bravo,648.98,695.21,463.89
268,dag_4,run4/montage-0.dag,mDiffFit_ID0001518,mDiffFit,run4/mDiffFit_ID0001518.sub,performance,slot7@bravo,648.98,695.21,463.89
269,dag_4,run4/montage-0.dag,mDiffFit_ID0001196,mDiffFit,run4/mDiffFit_ID0001196.sub,performance,slot8@bravo,648.98,695.21,463.89
270,dag_4,run4/montage-0.dag,mDiffFit_ID0002034,mDiffFit,run4/mDiffFit_ID0002034.sub,performance,slot1@charlie,648.98,695.21,463.89
271,dag_4,run4/montage-0.dag,mDiffFit_ID0000462,mDiffFit,run4/mDiffFit_ID0000462.sub,performance,slot2@charlie,648.98,695.21,463.89
272,dag_4,run4/montage-0.dag,mDiffFit_ID0001675,mDiffFit,run4/mDiffFit_ID0001675.sub,performance,slot3@charlie,648.98,695.21,463.89
273,dag_4,run4/montage-0.dag,mDiffFit_ID0001274,mDiffFit,run4/mDiffFit_ID0001274.sub,performance,slot4@charlie,648.98,695.21,463.89
274,dag_4,run4/montage-0.dag,mDiffFit_ID0000764,mDiffFit,run4/mDiffFit_ID0000764.sub,performance,slot5@charlie,648.98,695.21,463.89
275,dag_4,run4/montage-0.dag,mDiffFit_ID0000449,mDiffFit,run4/mDiffFit_ID0000449.sub,performance,slot6@charlie,648.98,695.21,463.89
276,dag_4,run4/montage-0.dag,mDiffFit_ID0000405,mDiffFit,run4/mDiffFit_ID0000405.sub,performance,slot7@charlie,648.98,695.21,463.89
277,dag_4,run4/montage-0.dag,mDiffFit_ID0000233,mDiffFit,run4/mDiffFit_ID0000233.sub,performance,slot8@charlie,648.98,695.21,463.89
278,dag_4,run4/montage-0.dag,mDiffFit_ID0000518,mDiffFit,run4/mDiffFit_ID0000518.sub,performance,slot1@delta,648.98,695.21,463.89
279,dag_4,run4/montage-0.dag,mDiffFit_ID0001258,mDiffFit,run4/mDiffFit_ID0001258.sub,performance,slot2@delta,648.98,695.21,463.89
280,dag_4,run4/montage-0.dag,mDiffFit_ID0001897,mDiffFit,run4/mDiffFit_ID0001897.sub,performance,slot3@delta,648.98,695.21,463.89
281,dag_4,run4/montage-0.dag,mDiffFit_ID0002047,mDiffFit,run4/mDiffFit_ID0002047.sub,performance,slot4@delta,648.98,695.21,463.89
282,dag_4,run4/montage-0.dag,mDiffFit_ID0000891,mDiffFit,run4/mDiffFit_ID0000891.sub,performance,slot5@delta,648.98,695.21,463.89
283,dag_4,run4/montage-0.dag,mDiffFit_ID0001736,mDiffFit,run4/mDiffFit_ID0001736.sub,performance,slot6@delta,648.98,695.21,463.89
284,dag_4,run4/montage-0.dag,mDiffFit_ID0000088,mDiffFit,run4/mDiffFit_ID0000088.sub,performance,slot7@delta,648.98,695.21,463.89
285,dag_4,run4/montage-0.dag,mDiffFit_ID0001956,mDiffFit,run4/mDiffFit_ID0001956.sub,performance,slot8@delta,648.98,695.21,463.89
286,dag_4,run4/montage-0.dag,mDiffFit_ID0001054,mDiffFit,run4/mDiffFit_ID0001054.sub,performance,slot1@echo,648.98,695.21,463.89
287,dag_4,run4/montage-0.dag,mDiffFit_ID0001354,mDiffFit,run4/mDiffFit_ID0001354.sub,performance,slot2@echo,648.98,695.21,463.89
288,dag_4,run4/montage-0.dag,mDiffFit_ID0000850,mDiffFit,run4/mDiffFit_ID0000850.sub,performance,slot3@echo,648.98,695.21,463.89
289,dag_4,run4/montage-0.dag,mDiffFit_ID0000934,mDiffFit,run4/mDiffFit_ID0000934.sub,performance,slot4@echo,648.98,695.21,463.89
290,dag_4,run4/montage-0.dag,mDiffFit_ID0000635,mDiffFit,run4/mDiffFit_ID0000635.sub,performance,slot5@echo,648.98,695.21,463.89
291,dag_4,run4/montage-0.dag,mDiffFit_ID0000140,mDiffFit,run4/mDiffFit_ID0000140.sub,performance,slot6@echo,648.98,695.21,463.89
292,dag_4,run4/montage-0.dag,mDiffFit_ID0000580,mDiffFit,run4/mDiffFit_ID0000580.sub,performance,slot7@echo,648.98,695.21,463.89
293,dag_4,run4/montage-0.dag,mDiffFit_ID0001203,mDiffFit,run4/mDiffFit_ID0001203.sub,performance,slot8@echo,648.98,695.21,463.89
294,dag_4,run4/montage-0.dag,mDiffFit_ID0000935,mDiffFit,run4/mDiffFit_ID0000935.sub,performance,slot1@foxtrot,648.98,695.21,463.89
295,dag_4,run4/montage-0.dag,mDiffFit_ID0001083,mDiffFit,run4/mDiffFit_ID0001083.sub,performance,slot2@foxtrot,648.98,695.21,463.89
296,dag_4,run4/montage-0.dag,mDiffFit_ID0001326,mDiffFit,run4/mDiffFit_ID0001326.sub,performance,slot3@foxtrot,648.98,695.21,463.89
297,dag_4,run4/montage-0.dag,mDiffFit_ID0000799,mDiffFit,run4/mDiffFit_ID0000799.sub,performance,slot4@foxtrot,648.98,695.21,463.89
298,dag_4,run4/montage-0.dag,mDiffFit_ID0001668,mDiffFit,run4/mDiffFit_ID0001668.sub,performance,slot5@foxtrot,648.98,695.21,463.89
299,dag_4,run4/montage-0.dag,mDiffFit_ID0001085,mDiffFit,run4/mDiffFit_ID0001085.sub,performance,slot6@foxtrot,648.98,695.21,463.89
300,dag_4,run4/montage-0.dag,mDiffFit_ID0001252,mDiffFit,run4/mDiffFit_ID0001252.sub,performance,slot7@foxtrot,648.98,695.21,463.89
301,dag_4,run4/montage-0.dag,mDiffFit_ID0000114,mDiffFit,run4/mDiffFit_ID0000114.sub,performance,slot8@foxtrot,648.98,695.21,463.89
302,dag_4,run4/montage-0.dag,mDiffFit_ID0000366,mDiffFit,run4/mDiffFit_ID0000366.sub,performance,slot1@golf,648.98,695.21,463.89
303,dag_4,run4/montage-0.dag,mDiffFit_ID0001735,mDiffFit,run4/mDiffFit_ID0001735.sub,performance,slot2@golf,648.98,695.21,463.89
304,dag_4,run4/montage-0.dag,mDiffFit_ID0001959,mDiffFit,run4/mDiffFit_ID0001959.sub,performance,slot3@golf,648.98,695.21,463.89
305,dag_4,run4/montage-0.dag,mDiffFit_ID0001170,mDiffFit,run4/mDiffFit_ID0001170.sub,performance,slot4@golf,648.98,695.21,463.89
306,dag_4,run4/montage-0.dag,mDiffFit_ID0001730,mDiffFit,run4/mDiffFit_ID0001730.sub,performance,slot5@golf,648.98,695.21,463.89
307,dag_4,run4/montage-0.dag,mDiffFit_ID0000848,mDiffFit,run4/mDiffFit_ID0000848.sub,performance,slot6@golf,648.98,695.21,463.89
308,dag_4,run4/montage-0.dag,mDiffFit_ID0001146,mDiffFit,run4/mDiffFit_ID0001146.sub,performance,slot7@golf,648.98,695.21,463.89
309,dag_4,run4/montage-0.dag,mDiffFit_ID0001206,mDiffFit,run4/mDiffFit_ID0001206.sub,performance,slot8@golf,648.98,695.21,463.89
310,dag_4,run4/montage-0.dag,mDiffFit_ID0001371,mDiffFit,run4/mDiffFit_ID0001371.sub,performance,slot1@hotel,648.98,695.21,463.89
311,dag_4,run4/montage-0.dag,mDiffFit_ID0000195,mDiffFit,run4/mDiffFit_ID0000195.sub,performance,slot2@hotel,648.98,695.21,463.89
312,dag_4,run4/montage-0.dag,mDiffFit_ID0000307,mDiffFit,run4/mDiffFit_ID0000307.sub,performance,slot3@hotel,648.98,695.21,463.89
313,dag_4,run4/montage-0.dag,mDiffFit_ID0000125,mDiffFit,run4/mDiffFit_ID0000125.sub,performance,slot4@hotel,648.98,695.21,463.89
314,dag_4,run4/montage-0.dag,mDiffFit_ID0001480,mDiffFit,run4/mDiffFit_ID0001480.sub,performance,slot5@hotel,648.98,695.21,463.89
315,dag_4,run4/montage-0.dag,mDiffFit_ID0000629,mDiffFit,run4/mDiffFit_ID0000629.sub,performance,slot6@hotel,648.98,695.21,463.89
316,dag_4,run4/montage-0.dag,mDiffFit_ID0001965,mDiffFit,run4/mDiffFit_ID0001965.sub,performance,slot7@hotel,648.98,695.21,463.89
317,dag_4,run4/montage-0.dag,mDiffFit_ID0000464,mDiffFit,run4/mDiffFit_ID0000464.sub,performance,slot8@hotel,648.98,695.21,463.89
318,dag_4,run4/montage-0.dag,mDiffFit_ID0001770,mDiffFit,run4/mDiffFit_ID0001770.sub,performance,slot1@kilo,648.98,695.21,463.89
319,dag_4,run4/montage-0.dag,mDiffFit_ID0000425,mDiffFit,run4/mDiffFit_ID0000425.sub,performance,slot2@kilo,648.98,695.21,463.89
320,dag_4,run4/montage-0.dag,mDiffFit_ID0001564,mDiffFit,run4/mDiffFit_ID0001564.sub,performance,slot3@kilo,648.98,695.21,463.89
321,dag_4,run4/montage-0.dag,mDiffFit_ID0001352,mDiffFit,run4/mDiffFit_ID0001352.sub,performance,slot4@kilo,648.98,695.21,463.89
322,dag_4,run4/montage-0.dag,mDiffFit_ID0001099,mDiffFit,run4/mDiffFit_ID0001099.sub,performance,slot5@kilo,648.98,695.21,463.89
323,dag_4,run4/montage-0.dag,mDiffFit_ID0000654,mDiffFit,run4/mDiffFit_ID0000654.sub,performance,slot6@kilo,648.98,695.21,463.89
324,dag_4,run4/montage-0.dag,mDiffFit_ID0000973,mDiffFit,run4/mDiffFit_ID0000973.sub,performance,slot7@kilo,648.98,695.21,463.89
325,dag_4,run4/montage-0.dag,mDiffFit_ID0001978,mDiffFit,run4/mDiffFit_ID0001978.sub,performance,slot8@kilo,648.98,695.21,463.89
326,dag_4,run4/montage-0.dag,mDiffFit_ID0002065,mDiffFit,run4/mDiffFit_ID0002065.sub,performance,slot1@lima,648.98,695.21,463.89
327,dag_4,run4/montage-0.dag,mDiffFit_ID0001528,mDiffFit,run4/mDiffFit_ID0001528.sub,performance,slot2@lima,648.98,695.21,463.89
328,dag_4,run4/montage-0.dag,mDiffFit_ID0001657,mDiffFit,run4/mDiffFit_ID0001657.sub,performance,slot3@lima,648.98,695.21,463.89
329,dag_4,run4/montage-0.dag,mDiffFit_ID0002027,mDiffFit,run4/mDiffFit_ID0002027.sub,performance,slot4@lima,648.98,695.21,463.89
330,dag_4,run4/montage-0.dag,mDiffFit_ID0001590,mDiffFit,run4/mDiffFit_ID0001590.sub,performance,slot5@lima,648.98,695.21,463.89
331,dag_4,run4/montage-0.dag,mDiffFit_ID0001800,mDiffFit,run4/mDiffFit_ID0001800.sub,performance,slot6@lima,648.98,695.21,463.89
332,dag_4,run4/montage-0.dag,mDiffFit_ID0000144,mDiffFit,run4/mDiffFit_ID0000144.sub,performance,slot7@lima,648.98,695.21,463.89
333,dag_4,run4/montage-0.dag,mDiffFit_ID0000503,mDiffFit,run4/mDiffFit_ID0000503.sub,performance,slot8@lima,648.98,695.21,463.89
334,dag_4,run4/montage-0.dag,mDiffFit_ID0001070,mDiffFit,run4/mDiffFit_ID0001070.sub,performance,slot1@mike,648.98,695.21,463.89
335,dag_4,run4/montage-0.dag,mDiffFit_ID0001737,mDiffFit,run4/mDiffFit_ID0001737.sub,performance,slot2@mike,648.98,695.21,463.89
336,dag_4,run4/montage-0.dag,mDiffFit_ID0000513,mDiffFit,run4/mDiffFit_ID0000513.sub,performance,slot3@mike,648.98,695.21,463.89
337,dag_4,run4/montage-0.dag,mDiffFit_ID0000538,mDiffFit,run4/mDiffFit_ID0000538.sub,performance,slot4@mike,648.98,695.21,463.89
338,dag_4,run4/montage-0.dag,mDiffFit_ID0000600,mDiffFit,run4/mDiffFit_ID0000600.sub,performance,slot5@mike,648.98,695.21,463.89
339,dag_4,run4/montage-0.dag,mDiffFit_ID0001742,mDiffFit,run4/mDiffFit_ID0001742.sub,performance,slot6@mike,648.98,695.21,463.89
340,dag_4,run4/montage-0.dag,mDiffFit_ID0001514,mDiffFit,run4/mDiffFit_ID0001514.sub,performance,slot7@mike,648.98,695.21,463.89
341,dag_4,run4/montage-0.dag,mDiffFit_ID0000502,mDiffFit,run4/mDiffFit_ID0000502.sub,performance,slot8@mike,648.98,695.21,463.89
342,dag_4,run4/montage-0.dag,mDiffFit_ID0001050,mDiffFit,run4/mDiffFit_ID0001050.sub,performance,slot1@november,648.98,695.21,463.89
343,dag_4,run4/montage-0.dag,mDiffFit_ID0000647,mDiffFit,run4/mDiffFit_ID0000647.sub,performance,slot2@november,648.98,695.21,463.89
344,dag_4,run4/montage-0.dag,mDiffFit_ID0000657,mDiffFit,run4/mDiffFit_ID0000657.sub,performance,slot3@november,648.98,695.21,463.89
