Timestamp,Total,Used,Free,Shared,Buffers,Available
1742817793,31725,2933,501,0,28290,28463
1742817794,31725,2932,501,0,28290,28463
1742817795,31725,2927,507,0,28290,28469
1742817797,31725,2929,505,0,28290,28467
1742817798,31725,2936,497,0,28290,28459
1742817799,31725,2931,502,0,28290,28464
1742817800,31725,2943,491,0,28290,28453
1742817801,31725,2944,490,0,28290,28452
1742817803,31725,2945,489,0,28290,28451
1742817804,31725,2940,493,0,28290,28456
1742817805,31725,2937,496,0,28290,28459
1742817806,31725,2936,498,0,28290,28460
1742817808,31725,2938,495,0,28290,28457
1742817809,31725,2939,494,0,28290,28456
1742817810,31725,2939,494,0,28290,28456
1742817811,31725,2943,490,0,28290,28452
1742817813,31725,2942,491,0,28290,28454
1742817814,31725,2933,500,0,28290,28462
1742817815,31725,2942,491,0,28290,28454
1742817816,31725,2970,463,0,28290,28426
1742817817,31725,3035,399,0,28290,28361
1742817818,31725,2982,451,0,28291,28409
1742817820,31725,2927,506,0,28291,28456
1742817821,31725,2930,502,0,28291,28453
1742817822,31725,2937,495,0,28291,28446
1742817823,31725,2946,487,0,28291,28437
1742817824,31725,2941,491,0,28291,28442
1742817826,31725,2941,492,0,28291,28442
1742817827,31725,2942,491,0,28291,28442
1742817828,31725,2944,489,0,28291,28452
1742817830,31725,2947,486,0,28291,28449
1742817831,31725,2941,491,0,28291,28455
1742817833,31725,2945,488,0,28291,28451
1742817834,31725,2949,484,0,28291,28447
1742817835,31725,2941,491,0,28291,28454
1742817836,31725,2942,490,0,28291,28453
1742817838,31725,2942,490,0,28291,28453
1742817839,31725,2945,487,0,28291,28451
1742817840,31725,2950,482,0,28291,28446
1742817841,31725,2947,485,0,28291,28449
1742817842,31725,2947,485,0,28291,28449
1742817844,31725,2945,487,0,28291,28451
1742817845,31725,2949,483,0,28291,28447
1742817846,31725,2995,438,0,28291,28401
1742817847,31725,3083,349,0,28291,28313
1742817848,31725,2922,510,0,28291,28464
1742817850,31725,2950,482,0,28292,28431
1742817851,31725,2950,482,0,28292,28431
1742817852,31725,2954,478,0,28292,28427
1742817853,31725,2958,474,0,28292,28423
1742817855,31725,2958,474,0,28292,28423
1742817856,31725,2956,476,0,28292,28425
1742817857,31725,2953,479,0,28292,28438
1742817858,31725,2951,480,0,28292,28444
1742817860,31725,2940,491,0,28292,28455
1742817861,31725,2944,488,0,28292,28452
1742817862,31725,2945,487,0,28292,28451
1742817864,31725,2940,491,0,28292,28455
1742817865,31725,2941,491,0,28292,28455
1742817866,31725,2939,492,0,28292,28457
1742817867,31725,3071,360,0,28292,28324
1742817868,31725,3126,306,0,28292,28270
1742817870,31725,3010,421,0,28292,28377
1742817872,31725,2980,451,0,28293,28405
1742817873,31725,2995,436,0,28293,28388
1742817875,31725,3006,424,0,28293,28377
1742817876,31725,3015,415,0,28293,28368
1742817877,31725,2919,512,0,28293,28464
1742817878,31725,2957,473,0,28293,28426
1742817879,31725,2966,464,0,28293,28417
1742817881,31725,2956,474,0,28293,28428
1742817882,31725,2947,483,0,28294,28438
1742817884,31725,2961,469,0,28294,28425
1742817885,31725,2964,466,0,28294,28424
1742817886,31725,2944,486,0,28294,28446
1742817888,31725,2951,479,0,28294,28441
1742817889,31725,3019,411,0,28294,28373
1742817890,31725,2997,433,0,28294,28394
1742817891,31725,2936,493,0,28294,28451
1742817893,31725,2945,484,0,28294,28440
1742817894,31725,2964,465,0,28294,28421
1742817895,31725,2949,480,0,28294,28436
1742817896,31725,2931,498,0,28294,28454
1742817898,31725,2928,501,0,28294,28457
1742817899,31725,2933,496,0,28294,28453
1742817901,31725,2935,495,0,28294,28458
1742817902,31725,2942,488,0,28294,28452
1742817903,31725,2939,490,0,28294,28454
1742817904,31725,2936,494,0,28294,28458
1742817905,31725,2944,485,0,28294,28452
1742817907,31725,2940,489,0,28294,28456
1742817908,31725,2946,483,0,28294,28450
1742817909,31725,2973,456,0,28294,28423
1742817910,31725,2961,468,0,28294,28434
1742817911,31725,2933,496,0,28295,28459
1742817913,31725,2978,451,0,28295,28414
1742817914,31725,3002,427,0,28295,28389
1742817916,31725,3035,394,0,28295,28356
1742817917,31725,2950,479,0,28295,28440
1742817918,31725,2943,486,0,28295,28447
1742817919,31725,2939,489,0,28295,28450
1742817920,31725,2938,491,0,28295,28452
1742817922,31725,2934,495,0,28295,28456
1742817923,31725,2924,505,0,28295,28466
1742817924,31725,2931,497,0,28295,28459
1742817926,31725,2935,493,0,28295,28454
1742817927,31725,2929,499,0,28295,28466
1742817928,31725,2944,484,0,28296,28449
1742817929,31725,2990,438,0,28296,28401
1742817930,31725,3020,408,0,28296,28371
1742817932,31725,2934,494,0,28296,28449
1742817933,31725,2935,493,0,28296,28448
1742817934,31725,2942,486,0,28296,28441
1742817935,31725,3008,420,0,28296,28375
1742817936,31725,3059,368,0,28296,28324
1742817938,31725,2976,452,0,28296,28407
1742817939,31725,2954,474,0,28296,28429
1742817940,31725,2949,479,0,28296,28434
1742817941,31725,2929,498,0,28296,28454
1742817942,31725,2939,489,0,28297,28444
1742817944,31725,2935,492,0,28297,28448
1742817946,31725,2931,496,0,28297,28452
1742817947,31725,2931,496,0,28297,28460
1742817948,31725,2937,490,0,28297,28456
1742817949,31725,2942,486,0,28297,28452
1742817951,31725,2950,477,0,28297,28445
1742817952,31725,2956,471,0,28297,28440
1742817953,31725,2951,476,0,28297,28445
1742817954,31725,2956,471,0,28297,28440
1742817955,31725,2950,477,0,28297,28445
1742817956,31725,2952,475,0,28297,28444
1742817957,31725,2955,472,0,28297,28441
1742817959,31725,2953,474,0,28297,28443
1742817960,31725,2957,470,0,28297,28439
1742817961,31725,2959,468,0,28297,28437
1742817962,31725,2965,462,0,28297,28431
1742817964,31725,2959,468,0,28297,28437
1742817965,31725,2954,473,0,28297,28442
1742817966,31725,2954,472,0,28297,28442
1742817968,31725,2948,479,0,28297,28448
